2017-09-15 11:32:43:112;	0.0261564503082162;	0.03706816703128267;	-1.1681294530768054;	-0.001628417968749997;	0.0032900390624999998;	0.99970556640625
2017-09-15 11:32:43:173;	0.031599304074720065;	0.04902895387492945;	-1.1729712346152668;	-0.002849121093749997;	0.0047548828125;	0.99628759765625
2017-09-15 11:32:43:231;	0.014710636010900838;	0.04511603820588196;	-1.1782136315383436;	0.00032470703125000305;	-0.0006162109375000002;	1.00580908203125
2017-09-15 11:32:43:290;	0.005069455076161994;	0.03994024005953322;	-1.1776471053844972;	-0.002849121093749997;	-0.0054990234375;	1.00287939453125
2017-09-15 11:32:43:347;	0.0023029683958645593;	0.02118344098329388;	-1.1784827330768044;	-0.00016357421874999695;	-0.0006162109375000002;	0.99824072265625
2017-09-15 11:32:43:405;	0.024558983996474184;	0.02902821304966613;	-1.184626514615266;	-0.002360839843749997;	0.0054873046875;	1.00532080078125
2017-09-15 11:32:43:463;	0.014021550869800045;	0.03404137939714186;	-1.187765680769112;	0.007648925781250003;	-0.0042783203125;	1.00019384765625
2017-09-15 11:32:43:522;	0.013467633714362964;	0.04291446977065521;	-1.191405616153727;	0.00032470703125000305;	-0.0006162109375000002;	0.99897314453125
2017-09-15 11:32:43:581;	0.012376429033709817;	0.041551939727192115;	-1.1976495515383423;	0.00008056640625000305;	0.0018251953124999998;	0.99531103515625
2017-09-15 11:32:43:639;	0.008171581742573203;	0.012384763958394138;	-1.1948796407691116;	0.006428222656250003;	0.0040224609375;	1.00190283203125
2017-09-15 11:32:43:696;	-0.00469271136492744;	0.009688601772149242;	-1.1983192684614192;	-0.003337402343749997;	0.0010927734374999998;	1.00312353515625
2017-09-15 11:32:43:757;	-0.0032672326397515045;	-0.0004496147251881674;	-1.1966510499998806;	0.003498535156250003;	0.0025576171874999998;	0.99897314453125
2017-09-15 11:32:43:809;	-0.005399389441794036;	0.0030715815157627904;	-1.1972777707691113;	0.00032470703125000305;	0.0035341796874999998;	0.99799658203125
2017-09-15 11:32:43:871;	-0.006197069106394001;	0.001417531150441748;	-1.1928052446152648;	0.00032470703125000305;	0.0020693359374999998;	0.99775244140625
2017-09-15 11:32:43:929;	0.004508997081692171;	0.006023338736735609;	-1.196044564615265;	0.003498535156250003;	-0.0006162109375000002;	1.00580908203125
2017-09-15 11:32:43:986;	0.013410445676045598;	0.01830068149517299;	-1.192773884615265;	-0.003337402343749997;	0.0042666015625;	0.99262548828125
2017-09-15 11:32:44:045;	0.027683304517804146;	0.006072257558398427;	-1.1926079738460338;	-0.003581542968749997;	0.0071962890625;	1.00458837890625
2017-09-15 11:32:44:103;	0.029112637660514563;	0.023444917175069788;	-1.1914405246152644;	0.000812988281250003;	0.0006044921874999998;	1.01118017578125
2017-09-15 11:32:44:160;	0.02800611657569233;	0.01721117023599766;	-1.195981844615264;	0.000812988281250003;	0.0003603515624999998;	1.01044775390625
2017-09-15 11:32:44:219;	0.030196575645515738;	0.01615411791447852;	-1.1968174723075713;	-0.001384277343749997;	0.0054873046875;	1.00727392578125
2017-09-15 11:32:44:277;	0.020628521577499524;	0.0011850275811615624;	-1.1949489461537253;	0.00032470703125000305;	0.00011621093749999978;	1.00483251953125
2017-09-15 11:32:44:334;	0.03543710288459597;	-0.009567461719712643;	-1.1946828815383406;	-0.002604980468749997;	0.0018251953124999998;	1.00092626953125
2017-09-15 11:32:44:392;	0.022638691237046225;	0.01489993679971248;	-1.1941163553844945;	-0.001384277343749997;	-0.0003720703125000002;	1.00580908203125
2017-09-15 11:32:44:455;	0.04208896767253914;	0.010818491443671124;	-1.2019627523075713;	0.003010253906250003;	0.0081728515625;	1.00702978515625
2017-09-15 11:32:44:513;	0.040213096090170805;	-0.005681756196619738;	-1.2054023799998788;	0.006916503906250003;	-0.00012792968750000022;	1.00434423828125
2017-09-15 11:32:44:570;	0.0417637269456229;	0.0036502981214040953;	-1.2086331007691091;	0.001789550781250003;	0.0028017578124999998;	1.00898291015625
2017-09-15 11:32:44:633;	0.062183001868855156;	0.009822767373609638;	-1.207857667692186;	-0.00016357421874999695;	0.0025576171874999998;	1.00117041015625
2017-09-15 11:32:44:695;	0.05037011807854176;	-0.004816789033134139;	-1.2132002184614163;	0.001789550781250003;	-0.0047666015625;	1.00678564453125
2017-09-15 11:32:44:754;	0.05227504403834901;	-0.016210166116438468;	-1.2137353846152623;	0.00008056640625000305;	0.0037783203124999998;	0.99384619140625
2017-09-15 11:32:44:812;	0.04188895447291515;	-0.018467111388953877;	-1.2178760892306468;	-0.003581542968749997;	0.0030458984374999998;	0.99335791015625
2017-09-15 11:32:44:872;	0.030356936143014605;	-0.027249355556370085;	-1.2231184861537234;	0.001057128906250003;	0.0008486328124999998;	1.00727392578125
2017-09-15 11:32:44:932;	0.03544833494780621;	-0.018292976991484855;	-1.2231528830768001;	0.001057128906250003;	-0.0003720703125000002;	1.00190283203125
2017-09-15 11:32:44:991;	0.04849249102270174;	-0.013925112862525853;	-1.2230871261537235;	-0.00040771484374999695;	0.0054873046875;	0.99311376953125
2017-09-15 11:32:45:053;	0.04737519327342324;	-0.004018433992843599;	-1.225625369230646;	-0.001872558593749997;	-0.0003720703125000002;	1.00629736328125
2017-09-15 11:32:45:111;	0.03063837173467971;	-0.008959993477180003;	-1.2249586892306459;	0.000812988281250003;	-0.0050107421875;	0.99872900390625
2017-09-15 11:32:45:171;	0.04072184588162723;	-0.0058095609956585045;	-1.2249930861537226;	0.003254394531250003;	0.0006044921874999998;	1.00092626953125
2017-09-15 11:32:45:229;	0.019426270430785264;	0.01274581471781411;	-1.2308364061537223;	0.00032470703125000305;	-0.0072080078125;	1.00287939453125
2017-09-15 11:32:45:290;	0.004587047689013649;	0.021182319275541824;	-1.2348769569229532;	0.001789550781250003;	0.0008486328124999998;	1.00068212890625
2017-09-15 11:32:45:351;	0.004766188658091241;	0.014760734637000674;	-1.235712584615261;	0.002277832031250003;	-0.00012792968750000022;	1.00190283203125
2017-09-15 11:32:45:405;	-0.005468209452753545;	0.013868144846661656;	-1.2371405361537222;	0.001057128906250003;	-0.0025693359375000002;	0.99311376953125
2017-09-15 11:32:45:461;	-0.001817113811519727;	0.013612476856977411;	-1.2373666415383375;	0.005207519531250003;	0.0025576171874999998;	0.99824072265625
2017-09-15 11:32:45:515;	0.0017292267976926686;	0.016238300613086044;	-1.2359902853844908;	-0.001140136718749997;	-0.00012792968750000022;	0.99482275390625
2017-09-15 11:32:45:568;	0.00831222655864415;	0.01572605605335011;	-1.2385199292306446;	-0.001384277343749997;	0.0023134765624999998;	1.00239111328125
2017-09-15 11:32:45:622;	0.006043880219193424;	0.009593142633303613;	-1.23614203461526;	-0.003581542968749997;	-0.0008603515625000002;	1.00165869140625
2017-09-15 11:32:45:679;	-0.0028569744612554487;	0.01276962255804801;	-1.2379706015383367;	-0.002849121093749997;	-0.0006162109375000002;	0.99872900390625
2017-09-15 11:32:45:737;	0.0014207445408761208;	0.013550676892071354;	-1.2401082292306445;	-0.004558105468749997;	0.0020693359374999998;	0.98871923828125
2017-09-15 11:32:45:796;	-0.0023327558102101626;	0.00005963431797437711;	-1.2423460107691056;	0.003742675781250003;	-0.0006162109375000002;	1.00214697265625
2017-09-15 11:32:45:854;	0.0015604259092649167;	0.014984923294351417;	-1.2434735007691053;	-0.003825683593749997;	-0.0020810546875000002;	1.00580908203125
2017-09-15 11:32:45:916;	0.025266941307030038;	0.014946135737166508;	-1.2461118976921821;	-0.001872558593749997;	-0.00012792968750000022;	1.00751806640625
2017-09-15 11:32:45:974;	0.03216330535731548;	0.012438267224877116;	-1.250553063846028;	-0.001628417968749997;	0.0010927734374999998;	1.00629736328125
2017-09-15 11:32:46:033;	0.02830005191022522;	-0.0026021474511688358;	-1.251188383846028;	-0.00016357421874999695;	0.0040224609375;	1.00068212890625
2017-09-15 11:32:46:092;	0.019936496859636648;	0.0014022170298328078;	-1.2520240115383354;	0.001789550781250003;	0.0018251953124999998;	1.00287939453125
2017-09-15 11:32:46:150;	0.012902151966126875;	0.009047329672972533;	-1.2487533315383352;	-0.004313964843749997;	-0.0033017578125000002;	0.99775244140625
2017-09-15 11:32:46:209;	0.01598192341302966;	-0.0005204857757540634;	-1.2502900361537197;	0.003010253906250003;	0.00011621093749999978;	0.99897314453125
2017-09-15 11:32:46:266;	0.029622997830166843;	0.011509838064804113;	-1.2521272023075656;	-0.003581542968749997;	0.0013369140624999998;	0.99116064453125
2017-09-15 11:32:46:326;	0.028368921914814906;	0.007727407309871502;	-1.2519612915383342;	0.004963378906250003;	-0.0033017578125000002;	1.00043798828125
2017-09-15 11:32:46:385;	0.021519943410203416;	0.018164397603946853;	-1.2542992269229494;	-0.007243652343749997;	-0.0018369140625000002;	0.99824072265625
2017-09-15 11:32:46:439;	0.0185726021805271;	0.02979682504508563;	-1.252722563076795;	-0.000895996093749997;	-0.0030576171875000002;	0.99653173828125
2017-09-15 11:32:46:495;	0.01556739482796345;	0.03234879440918532;	-1.2528485146152566;	0.003010253906250003;	-0.0020810546875000002;	0.99726416015625
2017-09-15 11:32:46:549;	0.01973232257683572;	0.03154453007253871;	-1.252974466153718;	-0.001384277343749997;	-0.00012792968750000022;	0.99457861328125
2017-09-15 11:32:46:602;	0.011792020222758048;	0.030068028715417965;	-1.2531004176921794;	-0.004069824218749997;	0.0003603515624999998;	0.99482275390625
2017-09-15 11:32:46:655;	0.008477270799527802;	0.034673466253943366;	-1.251824215384487;	-0.001628417968749997;	-0.0042783203125;	0.99604345703125
2017-09-15 11:32:46:711;	0.01603798806720246;	0.0360311189986382;	-1.2513492438460252;	-0.00016357421874999695;	-0.00012792968750000022;	0.99506689453125
2017-09-15 11:32:46:770;	0.02103715179289744;	0.016172583360403354;	-1.253778733846025;	0.004475097656250003;	0.0062197265625;	1.01386572265625
2017-09-15 11:32:46:831;	0.009192534510237433;	0.01966884674558103;	-1.25660883923064;	-0.001140136718749997;	0.0030458984374999998;	1.00507666015625
2017-09-15 11:32:46:892;	0.007234097517681257;	0.01095549009399183;	-1.2580453899998707;	-0.000895996093749997;	-0.0011044921875000002;	1.00995947265625
2017-09-15 11:32:46:951;	0.02533540381139323;	0.010908120774438338;	-1.2604834792306396;	-0.001140136718749997;	0.0040224609375;	1.00287939453125
2017-09-15 11:32:47:009;	0.024765538230257417;	0.0034691899297544983;	-1.26192002999987;	0.001301269531250003;	0.0015810546874999998;	0.99897314453125
2017-09-15 11:32:47:067;	0.04448955595918381;	-0.0039188878655435355;	-1.2653596576921777;	0.009113769531250003;	0.0035341796874999998;	0.99335791015625
2017-09-15 11:32:47:127;	0.0395097708781429;	0.011641299168891207;	-1.2607869776921776;	0.001789550781250003;	0.0003603515624999998;	1.00263525390625
2017-09-15 11:32:47:186;	0.05016986663697525;	0.013296400719195762;	-1.261121836153716;	-0.001872558593749997;	0.00011621093749999978;	1.00019384765625
2017-09-15 11:32:47:243;	0.03394203370381873;	0.023122331815757693;	-1.2603550023075618;	0.005939941406250003;	-0.0047666015625;	0.99872900390625
2017-09-15 11:32:47:304;	0.04121555547124876;	0.043066380377982674;	-1.2621921684614077;	-0.005046386718749997;	0.0010927734374999998;	1.00971533203125
2017-09-15 11:32:47:362;	0.028621595018665263;	0.0576620087247017;	-1.2602234884614074;	0.00008056640625000305;	-0.0025693359375000002;	1.00092626953125
2017-09-15 11:32:47:421;	0.0407044829300574;	0.05529454513378859;	-1.2604581930767917;	0.001545410156250003;	0.0025576171874999998;	1.00336767578125
2017-09-15 11:32:47:482;	0.0329098177709856;	0.03836502302857932;	-1.2627961284614067;	-0.000895996093749997;	-0.0013486328125000002;	0.99360205078125
2017-09-15 11:32:47:545;	0.04551246656239549;	0.04377137747183206;	-1.2682388330767909;	-0.000895996093749997;	0.0028017578124999998;	0.99018408203125
2017-09-15 11:32:47:602;	0.048818992580260026;	0.03872897702322178;	-1.2698670923075601;	0.001789550781250003;	-0.0028134765625000002;	0.99042822265625
2017-09-15 11:32:47:664;	0.04953101825732781;	0.024095893641972545;	-1.27701241230756;	-0.000651855468749997;	-0.0050107421875;	1.00532080078125
2017-09-15 11:32:47:725;	0.05462852108382387;	0.02067104398320555;	-1.273641578461406;	0.002277832031250003;	0.00011621093749999978;	1.00483251953125
2017-09-15 11:32:47:784;	0.06288554103613536;	0.03275625990402123;	-1.277381667692175;	-0.001872558593749997;	0.0020693359374999998;	0.99872900390625
2017-09-15 11:32:47:843;	0.05122822509642708;	0.026182410678218096;	-1.2768151415383286;	-0.00016357421874999695;	-0.0020810546875000002;	1.00776220703125
2017-09-15 11:32:47:902;	0.03904525356567933;	0.042239892255566104;	-1.2768495384614054;	-0.003825683593749997;	0.0006044921874999998;	0.99457861328125
2017-09-15 11:32:47:960;	0.031104788430739966;	0.03751119110478118;	-1.2809902430767897;	0.005451660156250003;	-0.0033017578125000002;	0.99555517578125
2017-09-15 11:32:48:019;	0.019323029792074523;	0.030842930757771315;	-1.2827272553844815;	0.002521972656250003;	-0.0013486328125000002;	1.00654150390625
2017-09-15 11:32:48:079;	0.0061394672753176715;	0.01363888308328636;	-1.2795567292306351;	0.005207519531250003;	-0.0067197265625;	1.00214697265625
2017-09-15 11:32:48:138;	0.007276609739105501;	0.001292049274490202;	-1.2793908184614038;	0.003254394531250003;	-0.0020810546875000002;	1.00995947265625
2017-09-15 11:32:48:196;	0.0003261417030270944;	-0.003324253656996803;	-1.2770215230767883;	-0.00016357421874999695;	0.0010927734374999998;	0.99335791015625
2017-09-15 11:32:48:261;	0.0032394387016518866;	0.0013904353704387933;	-1.2782577661537111;	0.001789550781250003;	0.0006044921874999998;	0.99921728515625
2017-09-15 11:32:48:319;	0.006885667530481605;	0.0016460536317402178;	-1.2763892399998644;	0.003498535156250003;	0.0008486328124999998;	1.00507666015625
2017-09-15 11:32:48:370;	0.012148732183194412;	-0.005291654095598345;	-1.276314883846018;	0.001789550781250003;	0.0025576171874999998;	0.99775244140625
2017-09-15 11:32:48:424;	0.0019816315732650094;	0.006041050752857418;	-1.2764408353844794;	-0.006755371093749997;	-0.0025693359375000002;	1.01118017578125
2017-09-15 11:32:48:479;	-0.00170599414993575;	0.005342977529842895;	-1.2801723253844792;	0.001545410156250003;	0.0028017578124999998;	1.00287939453125
2017-09-15 11:32:48:532;	0.010749477666483877;	0.003409958798700855;	-1.2823013538460175;	-0.004313964843749997;	0.0006044921874999998;	0.99970556640625
2017-09-15 11:32:48:591;	-0.005281511769541591;	0.0036580575272775724;	-1.2878442123075553;	0.002033691406250003;	0.0008486328124999998;	0.99726416015625
2017-09-15 11:32:48:649;	-0.01200264450398741;	0.016260966174957692;	-1.2945889169229394;	-0.000895996093749997;	-0.0033017578125000002;	1.00190283203125
2017-09-15 11:32:48:710;	-0.014606991799552289;	0.026743761067191972;	-1.2911179292306314;	0.00008056640625000305;	0.0035341796874999998;	0.99335791015625
2017-09-15 11:32:48:768;	-0.010387257797717948;	0.028955512064049338;	-1.2933471115383237;	-0.004802246093749997;	-0.0011044921875000002;	0.99628759765625
2017-09-15 11:32:48:827;	-0.018601500914939798;	0.035504142852728064;	-1.2917790469229389;	-0.002360839843749997;	0.0023134765624999998;	0.99506689453125
2017-09-15 11:32:48:889;	-0.004075796356989341;	0.035494020595337336;	-1.295418982307554;	0.002033691406250003;	0.0003603515624999998;	1.00385595703125
2017-09-15 11:32:48:944;	0.0010052334341176575;	0.04166709991281384;	-1.295845395384477;	-0.003825683593749997;	0.0018251953124999998;	1.00068212890625
2017-09-15 11:32:49:004;	0.0015608848477458674;	0.058815555975676365;	-1.2977827153844768;	0.003986816406250003;	0.0006044921874999998;	1.00141455078125
2017-09-15 11:32:49:062;	0.016273219529572912;	0.046480373371703736;	-1.2997200353844764;	0.001789550781250003;	0.0010927734374999998;	0.99506689453125
2017-09-15 11:32:49:124;	0.016746080465822634;	0.0478486362456898;	-1.3079670476921688;	0.003010253906250003;	0.0010927734374999998;	1.00385595703125
2017-09-15 11:32:49:184;	0.018262772810739087;	0.046752989117269106;	-1.3092032907690916;	-0.001384277343749997;	0.0003603515624999998;	0.99946142578125
2017-09-15 11:32:49:296;	0.025440347635845607;	0.048827127452490224;	-1.3088370723075526;	-0.002849121093749997;	0.0003603515624999998;	1.00556494140625
2017-09-15 11:32:49:351;	0.024771744829368683;	0.03962310316745689;	-1.3084622546152447;	0.001057128906250003;	-0.0023251953125000002;	0.99506689453125
2017-09-15 11:32:49:408;	0.03206379486962033;	0.029206525429885652;	-1.310199266922937;	0.003010253906250003;	0.0040224609375;	1.00532080078125
2017-09-15 11:32:49:466;	0.019138753560519237;	0.021154153710153015;	-1.3125372023075523;	0.001545410156250003;	-0.0030576171875000002;	0.99677587890625
2017-09-15 11:32:49:529;	0.012057079180796173;	0.020459028581277558;	-1.312571599230629;	-0.002849121093749997;	-0.0015927734375000002;	0.98993994140625
2017-09-15 11:32:49:588;	0.006864317839562302;	0.01927263907565707;	-1.3142084576921667;	-0.00016357421874999695;	0.0042666015625;	0.99775244140625
2017-09-15 11:32:49:646;	0.0205177701952317;	0.03422562508143867;	-1.3164462392306278;	-0.006511230468749997;	0.0015810546874999998;	1.00629736328125
2017-09-15 11:32:49:707;	0.02825988446934453;	0.04166711064615511;	-1.320486789999858;	0.000568847656250003;	0.0003603515624999998;	1.01191259765625
2017-09-15 11:32:49:770;	0.013962611664630323;	0.0597727018165685;	-1.3254287253844732;	-0.005046386718749997;	-0.0006162109375000002;	1.00092626953125
2017-09-15 11:32:49:828;	0.030367560292543755;	0.05934890133823667;	-1.3268652761537036;	-0.004558105468749997;	0.0032900390624999998;	0.99604345703125
2017-09-15 11:32:49:888;	0.019313974545582122;	0.0596176200274826;	-1.331506749999857;	-0.005290527343749997;	0.0010927734374999998;	1.00287939453125
2017-09-15 11:32:49:951;	0.01889599430971141;	0.046911027184544034;	-1.3234286853844721;	-0.004802246093749997;	0.0015810546874999998;	1.00239111328125
2017-09-15 11:32:50:010;	0.017886542193778793;	0.0474468596485455;	-1.3275693899998564;	-0.005534667968749997;	-0.0013486328125000002;	1.00190283203125
2017-09-15 11:32:50:074;	0.0025905118271493527;	0.04031908908665331;	-1.3239982484613944;	0.003010253906250003;	-0.0028134765625000002;	1.00336767578125
2017-09-15 11:32:50:133;	-0.002327164567970933;	0.044657651357272704;	-1.3267281999998557;	-0.001628417968749997;	-0.0025693359375000002;	1.00336767578125
2017-09-15 11:32:50:186;	0.01159086724590002;	0.021333115198267513;	-1.3254519976921633;	0.007648925781250003;	0.00011621093749999978;	1.00263525390625
2017-09-15 11:32:50:240;	0.023375139883906007;	0.014609048460799008;	-1.3254777953844705;	-0.002604980468749997;	0.0018251953124999998;	1.00117041015625
2017-09-15 11:32:50:293;	0.013235098570365695;	0.017414836909706518;	-1.3293094392306242;	-0.004313964843749997;	0.0013369140624999998;	0.99164892578125
2017-09-15 11:32:50:349;	0.0050603606934380395;	0.013710093037155664;	-1.3298360061537007;	-0.002116699218749997;	0.0013369140624999998;	0.99824072265625
2017-09-15 11:32:50:402;	0.0026887463885806;	0.023087270446249288;	-1.3329665730767772;	0.001789550781250003;	0.00011621093749999978;	1.00019384765625
2017-09-15 11:32:50:456;	-0.00664040501065589;	0.026258930999127135;	-1.3356965246152384;	0.003254394531250003;	-0.0067197265625;	1.00092626953125
2017-09-15 11:32:50:518;	-0.0041632753267912895;	0.021637040197272805;	-1.3345290753844687;	0.000568847656250003;	0.0015810546874999998;	0.99531103515625
2017-09-15 11:32:50:579;	-0.004904879293578889;	0.008165466655157574;	-1.3416743953844685;	0.001789550781250003;	-0.0018369140625000002;	0.99970556640625
2017-09-15 11:32:50:638;	-0.0004412178185936289;	0.022566293929572608;	-1.345013869230622;	-0.006267089843749997;	-0.0035458984375000002;	0.99677587890625
2017-09-15 11:32:50:697;	-0.01488279790811432;	0.018904978525616224;	-1.344247035384468;	-0.002849121093749997;	0.0003603515624999998;	1.00605322265625
2017-09-15 11:32:50:757;	0.0017620679055816687;	0.036959853623612426;	-1.3389732784613908;	-0.00040771484374999695;	0.0010927734374999998;	0.99726416015625
2017-09-15 11:32:50:815;	0.013496706831984468;	0.038703474336391444;	-1.3379059830767752;	0.00008056640625000305;	0.0008486328124999998;	0.99116064453125
2017-09-15 11:32:50:874;	0.015420916086363763;	0.03444979470600525;	-1.334535149230621;	-0.003825683593749997;	0.0010927734374999998;	1.00312353515625
2017-09-15 11:32:50:935;	0.011841763719569303;	0.026916098124644537;	-1.3332675461536978;	0.002766113281250003;	0.0008486328124999998;	1.00263525390625
2017-09-15 11:32:50:993;	0.02649061159622484;	0.008996082293273746;	-1.3374082507690823;	0.006184082031250003;	0.0023134765624999998;	0.99433447265625
2017-09-15 11:32:51:052;	0.012386760912001391;	0.010604357288707617;	-1.3365412630767741;	0.001057128906250003;	-0.0008603515625000002;	1.00947119140625
2017-09-15 11:32:51:110;	0.005433665973621538;	0.020411010286511492;	-1.336275198461389;	-0.002116699218749997;	-0.0050107421875;	1.00507666015625
2017-09-15 11:32:51:166;	0.016955359969679312;	0.010919473597359671;	-1.3413086884613887;	0.001301269531250003;	0.0067080078125;	1.01044775390625
2017-09-15 11:32:51:217;	0.013721532965191631;	0.023773626742845402;	-1.34273663999985;	-0.005534667968749997;	0.0010927734374999998;	1.00287939453125
2017-09-15 11:32:51:270;	0.01741926366527844;	0.03316313111533516;	-1.344364899230619;	-0.004069824218749997;	0.0018251953124999998;	1.00971533203125
2017-09-15 11:32:51:324;	0.014004764990440614;	0.04213510985366666;	-1.3430886969229263;	-0.005290527343749997;	0.0010927734374999998;	1.00287939453125
2017-09-15 11:32:51:381;	0.018919091921157725;	0.04275994926458573;	-1.3395089561536953;	0.000812988281250003;	0.00011621093749999978;	0.99579931640625
2017-09-15 11:32:51:434;	0.015485832332682742;	0.037179542911961204;	-1.3423390615383104;	0.001789550781250003;	0.0020693359374999998;	0.98945166015625
2017-09-15 11:32:51:486;	0.012646261532435733;	0.024445846404843742;	-1.340962705384464;	0.001545410156250003;	-0.0028134765625000002;	0.99262548828125
2017-09-15 11:32:51:540;	0.00688104352041151;	0.04018549730285707;	-1.343692656922925;	-0.004313964843749997;	-0.0023251953125000002;	0.99872900390625
2017-09-15 11:32:51:600;	0.013332114505518109;	0.060046935190513025;	-1.3425166084613867;	-0.007487792968749997;	-0.00012792968750000022;	1.00385595703125
2017-09-15 11:32:51:662;	0.0175114045818704;	0.04162270787872911;	-1.3435525438460016;	0.002277832031250003;	-0.0008603515625000002;	0.99604345703125
2017-09-15 11:32:51:720;	0.014109186409300058;	0.03416649821236404;	-1.3383789407690783;	0.000812988281250003;	0.0015810546874999998;	0.99848486328125
2017-09-15 11:32:51:778;	0.02729673187205032;	0.0310941843579711;	-1.342110430769078;	0.001301269531250003;	0.0052431640625;	1.00068212890625
2017-09-15 11:32:51:837;	0.008558520397713584;	0.0228049748244595;	-1.3409429815383087;	-0.002604980468749997;	-0.0020810546875000002;	1.00336767578125
2017-09-15 11:32:51:895;	-0.0038900161740239134;	0.03158016038114719;	-1.3438818399998471;	-0.010417480468749997;	-0.0013486328125000002;	0.99946142578125
2017-09-15 11:32:51:955;	0.005460734818246256;	0.032783815922255426;	-1.349725159999847;	-0.005046386718749997;	-0.0013486328125000002;	1.00336767578125
2017-09-15 11:32:52:016;	0.011159936398976349;	0.02901543736103362;	-1.350861249230616;	0.003010253906250003;	0.0008486328124999998;	0.99286962890625
2017-09-15 11:32:52:074;	0.03125088353939093;	0.04776412866982636;	-1.351997338461385;	-0.004802246093749997;	0.0028017578124999998;	1.00458837890625
2017-09-15 11:32:52:134;	0.03545771339782892;	0.04735743625040239;	-1.352532504615231;	-0.006511230468749997;	-0.0045224609375;	1.00190283203125
2017-09-15 11:32:52:194;	0.026461374822531723;	0.051163330521379405;	-1.3499629015383072;	-0.001872558593749997;	-0.0011044921875000002;	1.00214697265625
2017-09-15 11:32:52:252;	0.027332082718039115;	0.06419484794033942;	-1.3488956061536916;	-0.002360839843749997;	0.0010927734374999998;	0.99384619140625
2017-09-15 11:32:52:309;	0.020415857545858535;	0.055894601301687274;	-1.3570424646152293;	-0.00040771484374999695;	-0.0030576171875000002;	1.00410009765625
2017-09-15 11:32:52:361;	0.009054042704603454;	0.06151492259079486;	-1.3534627238459986;	-0.003337402343749997;	-0.0050107421875;	0.99726416015625
2017-09-15 11:32:52:415;	0.01004283215296782;	0.06359055111973695;	-1.3545902138459986;	-0.003825683593749997;	-0.00012792968750000022;	1.00336767578125
2017-09-15 11:32:52:468;	0.01527961741565097;	0.039568441134222615;	-1.3568193961536905;	0.004963378906250003;	0.0020693359374999998;	1.00336767578125
2017-09-15 11:32:52:521;	0.02498687662986458;	0.022841535588839952;	-1.3548421169229212;	0.001545410156250003;	0.0025576171874999998;	1.00800634765625
2017-09-15 11:32:52:576;	0.030266268107976415;	0.02217249467920556;	-1.359374837692152;	-0.001628417968749997;	0.0003603515624999998;	1.00092626953125
2017-09-15 11:32:52:631;	0.034887509326775444;	0.0258807419206191;	-1.3557950969229209;	-0.001140136718749997;	-0.0057431640625;	1.00263525390625
2017-09-15 11:32:52:690;	0.019962283343728078;	0.019343668903075546;	-1.3573318015383056;	0.002766113281250003;	-0.0008603515625000002;	1.00312353515625
2017-09-15 11:32:52:749;	0.027241591102224696;	0.020940747657446794;	-1.3571658907690747;	-0.003825683593749997;	-0.0030576171875000002;	1.00190283203125
2017-09-15 11:32:52:810;	0.01566080957101748;	0.020779500073812088;	-1.363309672307536;	-0.002604980468749997;	-0.0028134765625000002;	0.99921728515625
2017-09-15 11:32:52:869;	0.017739799565954627;	0.048936551350524556;	-1.3585366846152283;	-0.005778808593749997;	0.0030458984374999998;	1.00678564453125
2017-09-15 11:32:52:926;	0.012703925280977062;	0.06077026830870919;	-1.3560672353844587;	-0.006267089843749997;	-0.0025693359375000002;	1.00117041015625
2017-09-15 11:32:52:987;	0.005444259528617115;	0.040981653626495286;	-1.3581047092306124;	0.006184082031250003;	0.0020693359374999998;	1.00092626953125
2017-09-15 11:32:53:046;	0.020098888637711122;	0.047132460483384854;	-1.3595412599998429;	0.003010253906250003;	-0.0003720703125000002;	0.99555517578125
2017-09-15 11:32:53:104;	0.02821682637472392;	0.05644264999265972;	-1.3581735030767657;	-0.002849121093749997;	0.0003603515624999998;	1.00947119140625
2017-09-15 11:32:53:165;	0.03472714352168102;	0.048371645373312205;	-1.3579074384613807;	0.003010253906250003;	0.0042666015625;	1.00068212890625
2017-09-15 11:32:53:224;	0.055921059573727235;	0.03891296616479931;	-1.3604456815383035;	-0.001384277343749997;	0.0032900390624999998;	1.00165869140625
2017-09-15 11:32:53:288;	0.07819490963215125;	0.023693116937832662;	-1.3591780784613805;	0.003010253906250003;	-0.0023251953125000002;	0.99897314453125
2017-09-15 11:32:53:350;	0.07300558273210753;	0.026266086123271925;	-1.3598133984613803;	-0.006999511718749997;	-0.00012792968750000022;	1.00141455078125
2017-09-15 11:32:53:407;	0.07035253259465318;	0.02352117539691625;	-1.3618422730767648;	0.001789550781250003;	-0.0003720703125000002;	1.00361181640625
2017-09-15 11:32:53:460;	0.07058886124803893;	0.025395465726709907;	-1.3627694553844565;	-0.003825683593749997;	0.0062197265625;	1.00165869140625
2017-09-15 11:32:53:513;	0.08335065852543946;	0.025387630177667816;	-1.3670017146152253;	-0.002849121093749997;	0.0037783203124999998;	0.99579931640625
2017-09-15 11:32:53:567;	0.06606291486577875;	0.04303148141592635;	-1.367528281538302;	-0.006267089843749997;	-0.0028134765625000002;	1.00092626953125
2017-09-15 11:32:53:630;	0.06056554406723255;	0.055143783418038904;	-1.3726705246152247;	-0.00016357421874999695;	0.0013369140624999998;	0.99897314453125
2017-09-15 11:32:53:689;	0.04009063386735992;	0.0584083642778892;	-1.3728050753844552;	-0.001628417968749997;	0.0028017578124999998;	1.00214697265625
