2017-09-15 11:48:57:664;	0.01905328510476042;	-0.047726884522274554;	0.21000119646153312;	-0.005787597656249997;	0.0008608398437500026;	0.99827587890625
2017-09-15 11:48:58:703;	-0.04438261931358016;	-0.01214538673013879;	0.21598775692307096;	0.0025131835937500027;	0.0015932617187500026;	0.99803173828125
2017-09-15 11:48:59:731;	-0.006697211919340254;	-0.04576953721153136;	0.21398397353845505;	-0.006520019531249997;	-0.0010922851562499974;	0.99290478515625
2017-09-15 11:49:00:761;	-0.01837922941637113;	-0.019273619127691544;	0.23037089599999278;	-0.00017236328124999728;	-0.0047543945312499974;	1.00999462890625
2017-09-15 11:49:01:796;	-0.011660734936432483;	-0.006568280287241685;	0.24535566461537678;	0.0005600585937500027;	-0.0030454101562499974;	0.99876416015625
2017-09-15 11:49:02:810;	0.025913467509554224;	-0.005453408341768192;	0.24704193553845305;	-0.0026137695312499973;	-0.0018247070312499974;	1.00047314453125
2017-09-15 11:49:03:837;	-0.0025343019335648826;	0.019280957699093874;	0.26541629692306756;	-0.0033461914062499973;	-0.0035336914062499974;	0.99559033203125
2017-09-15 11:49:04:852;	-0.0030435975231707666;	-0.00870575392979989;	0.27616965384614356;	0.0010483398437500027;	-0.0010922851562499974;	0.99583447265625
2017-09-15 11:49:05:914;	0.0002870201927977626;	-0.003668102726994601;	0.3022026215384506;	0.005687011718750003;	0.0020815429687500026;	1.00193798828125
2017-09-15 11:49:06:937;	-0.0038446128455854223;	-0.015623010211337846;	0.30448981553844956;	-0.0006606445312499973;	0.00012841796875000255;	1.00877392578125
2017-09-15 11:49:07:959;	-0.009037602365983218;	0.03514877257334105;	0.32030709092306375;	0.0017807617187500027;	0.0008608398437500026;	0.99998486328125
2017-09-15 11:49:09:016;	-0.018111770107102465;	0.029177415456307237;	0.31219392292306264;	0.0030014648437500027;	0.0008608398437500026;	1.00340283203125
2017-09-15 11:49:10:024;	0.03640912717192598;	-0.01523788158239721;	0.31593651061536965;	0.0017807617187500027;	0.0015932617187500026;	0.99583447265625
2017-09-15 11:49:11:046;	0.03408622278640708;	0.008002503879202266;	0.31075908015383036;	-0.0033461914062499973;	-0.0064633789062499974;	1.00193798828125
2017-09-15 11:49:12:071;	-0.009108954675932661;	0.007571617648465445;	0.3239254415384447;	-0.0026137695312499973;	-0.0020688476562499974;	0.99949658203125
2017-09-15 11:49:13:086;	-0.01228763443565392;	-0.012627886662297905;	0.3278526989230589;	0.004222167968750003;	0.0008608398437500026;	1.00755322265625
2017-09-15 11:49:14:110;	-0.02460094202174054;	0.010316606320811952;	0.34474039061536554;	-0.005787597656249997;	-0.0013364257812499974;	1.00144970703125
2017-09-15 11:49:15:149;	-0.005836441651541614;	0.018055986530031404;	0.3578129239999798;	-0.0016372070312499973;	0.0047670898437500026;	1.00267041015625
2017-09-15 11:49:16:180;	0.020389542611824622;	-0.021769787137111234;	0.40034000030767103;	-0.0021254882812499973;	-0.0054868164062499974;	0.99754345703125
2017-09-15 11:49:17:194;	0.0007319939354246726;	0.000967722242114897;	0.3760331852307465;	-0.0016372070312499973;	0.0008608398437500026;	0.99681103515625
2017-09-15 11:49:18:242;	-0.009210760938908385;	0.0053719606033201025;	0.37971620723074506;	-0.005299316406249997;	0.0062319335937500026;	1.00999462890625
2017-09-15 11:49:19:292;	-0.015111294740871258;	0.001868613001247458;	0.3815871478461287;	0.0010483398437500027;	-0.0006040039062499974;	1.00584423828125
2017-09-15 11:49:20:293;	0.01389932949565719;	-0.010086276042664943;	0.38672556353843485;	0.0008041992187500027;	-0.0025571289062499974;	0.99925244140625
2017-09-15 11:49:21:334;	0.026984380644954363;	0.012955928159840703;	0.364769200923049;	-0.007008300781249997;	0.00012841796875000255;	1.00340283203125
2017-09-15 11:49:22:356;	0.01737391763824224;	0.023562384896706656;	0.3595980963076634;	0.0010483398437500027;	-0.0030454101562499974;	1.00096142578125
2017-09-15 11:49:23:378;	-0.04129768992302364;	-0.021761021039238097;	0.3482267653845854;	0.004222167968750003;	-0.0008481445312499974;	0.99974072265625
2017-09-15 11:49:24:442;	-0.03993923000643524;	-0.004840504537330124;	0.3351997330768921;	-0.00017236328124999728;	0.0006166992187500026;	0.99974072265625
2017-09-15 11:49:25:485;	0.026080807002931004;	0.001961965819249538;	0.33838831169227546;	0.0005600585937500027;	0.0047670898437500026;	0.99754345703125
2017-09-15 11:49:26:528;	0.012803898319925955;	-0.045358886822871314;	0.3556609807691974;	0.005198730468750003;	0.0018374023437500026;	1.00071728515625
2017-09-15 11:49:27:534;	0.007352199589177926;	-0.02700262976766248;	0.36970377661535064;	0.004710449218750003;	0.0011049804687500026;	1.00608837890625
2017-09-15 11:49:28:549;	-0.00307001092809889;	0.02221325515806071;	0.36623528738458067;	-0.0021254882812499973;	0.0018374023437500026;	0.99827587890625
2017-09-15 11:49:29:592;	-0.008104523073871559;	0.006579013068514538;	0.3547857664615028;	0.0020249023437500027;	-0.0020688476562499974;	0.99852001953125
2017-09-15 11:49:30:605;	0.007039072690724242;	0.05257104338299061;	0.3581526889230407;	-0.0026137695312499973;	-0.00035986328124999745;	0.99925244140625
2017-09-15 11:49:31:666;	-0.01913707161806337;	-0.021051545130337954;	0.3740232041538088;	-0.004078613281249997;	0.0023256835937500026;	0.99925244140625
2017-09-15 11:49:32:706;	-0.01211001054565986;	-0.03704535769023059;	0.3813337284615001;	-0.0018813476562499973;	0.00037255859375000255;	1.00291455078125
2017-09-15 11:49:33:754;	-0.01363644907180706;	0.0026630004126619337;	0.3891606599999601;	-0.0011489257812499973;	0.0045229492187500026;	1.00047314453125
2017-09-15 11:49:34:814;	-0.029010732229069358;	0.07062706871040522;	0.36661901230765115;	-0.00017236328124999728;	-0.0010922851562499974;	0.99998486328125
2017-09-15 11:49:35:836;	0.04116644277068515;	0.0189280398730891;	0.3705243058461118;	0.0025131835937500027;	-0.0032895507812499974;	1.00804150390625
2017-09-15 11:49:36:868;	-0.015130036428699176;	-0.005078478512164499;	0.38674852246149527;	-0.0028579101562499973;	-0.0047543945312499974;	0.99754345703125
2017-09-15 11:49:37:887;	0.047512907154470034;	-0.007736131326310409;	0.3958085761538016;	0.0005600585937500027;	0.0062319335937500026;	1.00193798828125
2017-09-15 11:49:38:908;	-0.021977746717016085;	0.02382714249951959;	0.39837426784610774;	-0.008717285156249997;	0.0011049804687500026;	0.99827587890625
2017-09-15 11:49:39:946;	-0.015655645774068284;	-0.04255457049703257;	0.40624811338456795;	0.007884277343750003;	0.0035463867187500026;	0.99314892578125
2017-09-15 11:49:40:959;	-0.018100746828897347;	0.009268543477667293;	0.40065442953841235;	-0.004811035156249997;	0.0037905273437500026;	0.99656689453125
2017-09-15 11:49:41:961;	0.0091051133638856;	-0.03116165162310447;	0.41653127061533407;	-0.0016372070312499973;	-0.0023129882812499974;	1.00144970703125
2017-09-15 11:49:42:996;	0.0026054470513294766;	0.0003180411683478458;	0.4186807089230247;	-0.0021254882812499973;	-0.0049985351562499974;	0.99559033203125
2017-09-15 11:49:44:004;	0.00878123531308057;	-0.022323489483457384;	0.4046897399999461;	0.0022690429687500027;	-0.0069516601562499974;	0.99925244140625
2017-09-15 11:49:45:025;	0.006357399733650844;	0.008646189317698137;	0.4045576036922524;	-0.0028579101562499973;	0.0006166992187500026;	1.00413525390625
2017-09-15 11:49:46:064;	-0.009243721250620784;	0.020803448774401642;	0.4171386799999429;	0.0032456054687500027;	0.0028139648437500026;	0.99705517578125
2017-09-15 11:49:47:105;	-0.043483553461114016;	-0.007299583927169366;	0.429835548153788;	-0.00017236328124999728;	-0.0032895507812499974;	1.00047314453125
2017-09-15 11:49:48:146;	-0.05296399554440091;	-0.03305901265809441;	0.44230715846147883;	0.0030014648437500027;	-0.0006040039062499974;	0.99876416015625
2017-09-15 11:49:49:199;	0.001460731822186759;	-0.014741684665973424;	0.456559574153785;	0.0030014648437500027;	-0.0045102539062499974;	1.00169384765625
2017-09-15 11:49:50:205;	0.025502365355376044;	-0.06303921185392386;	0.46614236092301453;	-0.004566894531249997;	0.0040346679687500026;	1.00071728515625
2017-09-15 11:49:51:241;	-0.027208651418418408;	-0.03982222572991996;	0.4452876906153206;	0.0005600585937500027;	-0.0042661132812499974;	1.00218212890625
2017-09-15 11:49:52:266;	0.010214224413409603;	-0.019830600346758043;	0.47207497507685725;	0.003978027343750003;	-0.00011572265624999745;	0.99925244140625
2017-09-15 11:49:53:301;	-0.04300328450504483;	-0.0011051566631004282;	0.4689475355383941;	0.0037338867187500027;	-0.0030454101562499974;	1.00120556640625
2017-09-15 11:49:54:340;	0.00841388508285781;	-0.008666867107113514;	0.4815442498460847;	-0.0004165039062499973;	0.0020815429687500026;	1.00511181640625
2017-09-15 11:49:55:363;	-0.010390938548746523;	0.02373437335803394;	0.5044411723076214;	0.004954589843750003;	0.0018374023437500026;	0.99803173828125
2017-09-15 11:49:56:380;	-0.02406895529560777;	-0.015604242713216785;	0.5124840495383886;	-0.004811035156249997;	0.0037905273437500026;	1.00535595703125
2017-09-15 11:49:57:405;	0.0029369440600826554;	-0.027107337578436152;	0.5416906643076178;	0.0032456054687500027;	-0.0006040039062499974;	1.00706494140625
2017-09-15 11:49:58:434;	0.021301839018416507;	-0.014508358618971668;	0.5573921478460775;	0.0003159179687500027;	-0.0010922851562499974;	0.99656689453125
2017-09-15 11:49:59:470;	-0.004788403086216255;	-0.030593811128344695;	0.5478079481537684;	0.0003159179687500027;	-0.0025571289062499974;	0.99974072265625
2017-09-15 11:50:00:494;	-0.01475494590884107;	-0.032702901541766694;	0.5666987167691511;	0.0017807617187500027;	-0.0052426757812499974;	0.99778759765625
2017-09-15 11:50:01:536;	-0.008668502932450008;	-0.042656722231991934;	0.576175023846073;	-0.00017236328124999728;	-0.0028012695312499974;	0.99949658203125
2017-09-15 11:50:02:582;	-0.012558999457144324;	-0.0237440059577148;	0.5610291227691477;	0.0008041992187500027;	-0.0008481445312499974;	0.99705517578125
2017-09-15 11:50:03:598;	-0.009725294704469685;	-0.01705984288845926;	0.5700798643076082;	0.005198730468750003;	0.0013491210937500026;	1.00144970703125
2017-09-15 11:50:04:634;	0.0013260319413784128;	0.03131433838392962;	0.5688553478460672;	-0.0018813476562499973;	0.00037255859375000255;	0.99900830078125
2017-09-15 11:50:05:658;	-0.004708602397257514;	-0.0049342240895565905;	0.580566315538373;	0.0003159179687500027;	0.00037255859375000255;	0.99827587890625
2017-09-15 11:50:06:699;	0.022816401137313057;	0.007316155660998289;	0.5832008850768331;	-0.006764160156249997;	-0.0015805664062499974;	0.98948681640625
2017-09-15 11:50:07:702;	-0.04788048755569541;	0.011528246360636934;	0.5748185315383693;	-0.0038344726562499973;	-0.0047543945312499974;	0.99778759765625
2017-09-15 11:50:08:724;	-0.04194322035994353;	0.03758996014675967;	0.5696723770768289;	-0.0028579101562499973;	0.00012841796875000255;	1.00218212890625
2017-09-15 11:50:09:741;	0.006022807103299764;	-0.01945615200692448;	0.573762340307596;	0.0025131835937500027;	-0.00035986328124999745;	1.00877392578125
2017-09-15 11:50:10:780;	-0.013633507002164343;	-0.01677129537998496;	0.5870601315383626;	-0.0009047851562499973;	-0.0037778320312499974;	0.99339306640625
2017-09-15 11:50:11:808;	-0.00978445449842393;	-0.038825030613278855;	0.5868591173845148;	0.004222167968750003;	0.0033022460937500026;	1.00364697265625
2017-09-15 11:50:12:825;	0.020151316003144636;	-0.0071569417271540835;	0.5819132706152816;	0.0010483398437500027;	-0.0023129882812499974;	0.99778759765625
2017-09-15 11:50:13:858;	-0.02656692050061635;	-0.02257099617079792;	0.5967978853845102;	0.0017807617187500027;	-0.0030454101562499974;	1.00584423828125
2017-09-15 11:50:14:886;	-0.008184847950558866;	0.0006122231793377773;	0.6018517852306626;	0.0020249023437500027;	-0.0023129882812499974;	0.99998486328125
2017-09-15 11:50:15:897;	-0.014104849170180244;	-0.04802492763913674;	0.5999950696921992;	0.004710449218750003;	-0.0008481445312499974;	1.00389111328125
2017-09-15 11:50:16:902;	-0.04333262593616306;	-0.0028283984567475926;	0.5941072501537359;	-0.005299316406249997;	0.0030581054687500026;	1.00144970703125
2017-09-15 11:50:17:941;	-0.006750751357541475;	-0.015743526119841773;	0.5961408966152729;	0.0005600585937500027;	-0.0030454101562499974;	0.99656689453125
2017-09-15 11:50:18:964;	-0.012651161682222488;	-0.00006685638194776358;	0.5914642353845015;	0.0012924804687500027;	-0.00035986328124999745;	1.00730908203125
2017-09-15 11:50:20:015;	-0.0192874398669378;	0.03303356054190304;	0.5960642799998845;	-0.006031738281249997;	0.0033022460937500026;	1.00560009765625
2017-09-15 11:50:21:019;	-0.03583892719611355;	0.04987188569594788;	0.6092306413844983;	0.0032456054687500027;	-0.00035986328124999745;	1.00218212890625
2017-09-15 11:50:22:049;	0.004185373822061272;	-0.015878123039082155;	0.5828205955383428;	-0.005299316406249997;	0.0015932617187500026;	1.00218212890625
2017-09-15 11:50:23:071;	-0.0059339086720185215;	-0.05410541208179795;	0.5848605678460337;	0.0003159179687500027;	-0.0010922851562499974;	0.99925244140625
2017-09-15 11:50:24:098;	0.001366021096014966;	-0.013335358125706168;	0.5925184676921856;	0.0032456054687500027;	-0.00035986328124999745;	1.00120556640625
2017-09-15 11:50:25:121;	-0.009279669673722731;	-0.0301145732087182;	0.5948525756921837;	-0.005055175781249997;	-0.0010922851562499974;	0.99876416015625
2017-09-15 11:50:26:153;	-0.0172635058195975;	0.001974958064594443;	0.5782888827691051;	-0.005299316406249997;	0.0020815429687500026;	1.00071728515625
2017-09-15 11:50:27:193;	-0.024155079960152967;	0.02582019581220655;	0.5832802306152572;	-0.0035903320312499973;	0.00012841796875000255;	1.00267041015625
2017-09-15 11:50:28:237;	-0.0030186793678962168;	0.04360685993106364;	0.5939740218460242;	-0.0026137695312499973;	0.0020815429687500026;	1.00267041015625
2017-09-15 11:50:29:249;	0.016207720525573534;	-0.01988601292115749;	0.5891972067690998;	-0.0004165039062499973;	0.00037255859375000255;	1.00804150390625
2017-09-15 11:50:30:312;	-0.002219555176808734;	0.007276516287517864;	0.5949834595383288;	0.0005600585937500027;	-0.0025571289062499974;	1.00730908203125
2017-09-15 11:50:31:319;	0.022281318139314412;	0.029165378686579327;	0.5911236670767894;	0.0017807617187500027;	0.0028139648437500026;	1.00120556640625
2017-09-15 11:50:32:362;	-0.005826305125665913;	-0.009699582738296738;	0.5893514673844801;	0.0010483398437500027;	0.0011049804687500026;	1.00169384765625
2017-09-15 11:50:33:414;	-0.01901818658502337;	0.0030923672493586444;	0.6009153672306323;	-0.0031020507812499973;	0.00012841796875000255;	1.00169384765625
2017-09-15 11:50:34:448;	-0.06382597921923956;	0.0007691839252154933;	0.6181191584613998;	-0.008229003906249997;	0.0006166992187500026;	1.00755322265625
2017-09-15 11:50:35:483;	0.013089368514342828;	0.00621471779613047;	0.61507623476909;	-0.0021254882812499973;	-0.0015805664062499974;	0.99852001953125
2017-09-15 11:50:36:503;	0.0048836476645905;	-0.027000939374310376;	0.6165089581537031;	-0.0026137695312499973;	-0.0010922851562499974;	1.00071728515625
2017-09-15 11:50:37:540;	-0.05853723028804385;	0.01021908274091582;	0.620329735846009;	0.006175292968750003;	0.0028139648437500026;	1.00047314453125
2017-09-15 11:50:38:577;	-0.007740392314046928;	-0.015560240738942873;	0.6154840429229307;	-0.0038344726562499973;	0.00037255859375000255;	1.00560009765625
2017-09-15 11:50:39:607;	-0.002072419544570175;	-0.0019651033718578437;	0.622531707538314;	0.0017807617187500027;	-0.0040219726562499974;	1.00267041015625
2017-09-15 11:50:40:636;	-0.02896693233922485;	0.0036582431875830075;	0.628687299692158;	-0.004078613281249997;	-0.00011572265624999745;	1.00511181640625
2017-09-15 11:50:41:679;	-0.033551965942643217;	-0.045414837110040025;	0.6386956519998471;	-0.0028579101562499973;	-0.0040219726562499974;	0.98753369140625
2017-09-15 11:50:42:684;	-0.006899325918443427;	0.007963173738260197;	0.6426009455383058;	-0.0006606445312499973;	0.0011049804687500026;	1.00633251953125
2017-09-15 11:50:43:720;	0.008466279179342865;	0.018809571301354404;	0.6383874516921493;	0.0010483398437500027;	0.0018374023437500026;	1.00364697265625
2017-09-15 11:50:44:754;	-0.017544587438640787;	0.03517584161218841;	0.6330253515383006;	0.006419433593750003;	0.0042788085937500026;	1.00657666015625
2017-09-15 11:50:45:765;	-0.06034131037167626;	-0.02311581028722013;	0.650182228769068;	-0.0011489257812499973;	0.00037255859375000255;	1.00047314453125
2017-09-15 11:50:46:792;	0.0030295981399410146;	-0.005103329083174335;	0.654049920461373;	0.007151855468750003;	0.0006166992187500026;	1.00218212890625
2017-09-15 11:50:47:793;	-0.007041356076472845;	-0.01977227355432404;	0.6416614130767546;	-0.0028579101562499973;	-0.0042661132812499974;	0.99998486328125
2017-09-15 11:50:48:817;	0.0028967757325634334;	-0.02610024280479742;	0.6490188513844443;	0.00007177734375000272;	-0.00011572265624999745;	0.99656689453125
2017-09-15 11:50:49:839;	0.0056996948337378565;	-0.041231481554119744;	0.6478006607690573;	0.0025131835937500027;	0.0018374023437500026;	0.99998486328125
2017-09-15 11:50:50:848;	-0.03974055182188464;	-0.019252797997930202;	0.6588168773844397;	-0.0004165039062499973;	-0.0037778320312499974;	1.00804150390625
2017-09-15 11:50:51:886;	-0.0005548762862261042;	-0.03719067283628853;	0.663138424307515;	0.0003159179687500027;	-0.0006040039062499974;	1.00120556640625
2017-09-15 11:50:52:914;	-0.02516190363876051;	0.009451702539667714;	0.663823156769051;	-0.0013930664062499973;	-0.00011572265624999745;	0.99412548828125
2017-09-15 11:50:53:941;	-0.03298570886051072;	-0.02715622138624422;	0.6705107941536641;	-0.0016372070312499973;	0.0006166992187500026;	1.00291455078125
2017-09-15 11:50:54:965;	-0.008318712906839942;	-0.003468910546434883;	0.6830918704613538;	-0.0013930664062499973;	0.0025698242187500026;	0.99412548828125
2017-09-15 11:50:56:004;	-0.042968797531337644;	0.031787911375137395;	0.6943177069228894;	-0.0026137695312499973;	-0.0035336914062499974;	0.99559033203125
2017-09-15 11:50:57:019;	0.009186370580260266;	-0.012291196279436888;	0.6930995163075027;	0.0015366210937500027;	0.0047670898437500026;	1.00437939453125
2017-09-15 11:50:58:046;	0.008150534190766258;	0.006111283465589512;	0.6928672261536549;	0.0027573242187500027;	0.00012841796875000255;	1.00193798828125
2017-09-15 11:50:59:061;	-0.042948759012001986;	-0.023890064090131852;	0.71882200384596;	0.00007177734375000272;	-0.00035986328124999745;	1.00218212890625
2017-09-15 11:51:00:119;	0.010843352816833672;	-0.03768961746756405;	0.732104157076727;	0.004954589843750003;	0.0008608398437500026;	0.99266064453125
2017-09-15 11:51:01:165;	-0.006645357273767723;	-0.04911393154374859;	0.7506255863074942;	-0.004078613281249997;	0.0030581054687500026;	1.00340283203125
2017-09-15 11:51:02:174;	-0.005740900395785044;	-0.03640952654341926;	0.7785521649228755;	-0.0023696289062499973;	0.0040346679687500026;	1.00682080078125
2017-09-15 11:51:03:191;	-0.029776899478795783;	-0.0219646171540968;	0.7668490964613339;	0.004710449218750003;	0.0047670898437500026;	0.99388134765625
2017-09-15 11:51:04:200;	-0.037946174655435164;	0.002677365864116719;	0.7911857746151776;	0.0003159179687500027;	-0.0030454101562499974;	1.00120556640625
2017-09-15 11:51:05:238;	0.018446937297111842;	-0.04470031222327195;	0.7771415658459428;	-0.0016372070312499973;	-0.0030454101562499974;	1.00315869140625
2017-09-15 11:51:06:252;	0.02151733178125111;	-0.02511922491829907;	0.7780891579997861;	-0.00017236328124999728;	0.0011049804687500026;	0.99143994140625
2017-09-15 11:51:07:277;	0.04006548733631713;	0.0010751032608371262;	0.7656161347690136;	-0.0006606445312499973;	0.0064760742187500026;	0.99754345703125
2017-09-15 11:51:08:305;	-0.015359055099537593;	-0.03722432950447542;	0.7621725956920871;	-0.007008300781249997;	-0.0010922851562499974;	0.99241650390625
2017-09-15 11:51:09:352;	0.014309967609317801;	0.0026389249068913575;	0.7606476176920838;	-0.0006606445312499973;	0.0030581054687500026;	1.00584423828125
2017-09-15 11:51:10:364;	0.004425933136055419;	-0.0010062396915324588;	0.7489508750766962;	0.0015366210937500027;	0.0023256835937500026;	0.99876416015625
2017-09-15 11:51:11:376;	0.004014649727949071;	-0.05137422563934005;	0.7641046753843849;	-0.00017236328124999728;	-0.0030454101562499974;	0.99803173828125
2017-09-15 11:51:12:396;	0.0030064592123319705;	-0.04135635003640788;	0.7728799055382277;	-0.0013930664062499973;	-0.0006040039062499974;	1.00608837890625
2017-09-15 11:51:13:436;	-0.009844739391518238;	0.02449612599509758;	0.7803438235382252;	0.0003159179687500027;	0.0047670898437500026;	1.00144970703125
2017-09-15 11:51:14:498;	-0.02029655720446435;	-0.02439594841131671;	0.7917386916920679;	0.0015366210937500027;	-0.0032895507812499974;	0.99559033203125
2017-09-15 11:51:15:511;	-0.025478103918492027;	0.040594630676225665;	0.7926862838459102;	0.0022690429687500027;	0.0072084960937500026;	0.99876416015625
2017-09-15 11:51:16:518;	0.01555399593849455;	-0.003455797056579178;	0.7912301836920608;	-0.0006606445312499973;	0.0037905273437500026;	0.99852001953125
2017-09-15 11:51:17:538;	-0.0440322877603545;	-0.04958569499262345;	0.794465676307442;	0.0003159179687500027;	-0.0030454101562499974;	1.00096142578125
